@ Codigo CNO-11: 1111,"MIEMBROS DEL PODER EJECUTIVO (NACIONAL, AUTONOMICO Y LOCAL) Y DEL PODER LEGISLATIVO",,,,,,,,,
"GPR:
F; G; J; L","SECTOR DE ACTIVIDAD (CNAE):
?  84: Administracion Publica y defensa; Seguridad Social obligatoria",,,,,,,,,
"OCUPACIONES INCLUIDAS:
-  Presidentes del Gobierno
-  Ministros del gobierno
-  Diputados al Parlamento
,,,,,,,,,,
@ Codigo CNO-11: 1221,DIRECTORES COMERCIALES Y DE VENTAS,,,,,,,,,
"GPR:
F; G; J; L","SECTOR DE ACTIVIDAD (CNAE):
?  46: Comercio al por mayor e intermediarios del comercio, excepto de vehiculos de motor y motocicletas
Pueden  desarrollar  su  actividad  en  numerosos  sectores  de  actividad economica",,,,,,,,,
"OCUPACIONES INCLUIDAS:
-  Directores de comercializacion
-  Directores de comercio exterior
-  Directores de ventas
-  Directores de servicio postventa
-  Directores de departamentos de estudios de mercado
-  Directores de marketing",,"OCUPACIONES AFINES NO INCLUIDAS:
- No constan",,,,,,,,
"REFERENCIAS:
Cualificacion profesional (CNCP):  no existe
Permisos administrativos: no requiere certificacion especifica",,,,,,,,,,
"COMPETENCIAS Y TAREAS:
Los  directores  comerciales  y  de  ventas  planifican,  dirigen  y  coordinan  las  actividades  de  ventas  y comercializacion  de  una  empresa  u  organizacion,  o  de  empresas  que  prestan  servicios  de  ventas  y comercializacion a otras empresas u organizaciones.
Entre sus tareas se incluyen:
-  planificar  y  organizar  programas  especiales  de  venta  y  comercializacion  basados  en  el  estado  de  las ventas y la evaluacion del mercado;
-  fijar las listas de precios, los porcentajes de descuento y los plazos de entrega, los presupuestos para campanas de promocion de ventas, los metodos de venta, y los incentivos y campanas especiales;
-  establecer y dirigir los procedimientos operativos y administrativos relativos a las actividades de ventas y comercializacion;
-  dirigir y gestionar las actividades del personal de ventas y comercializacion;
-  planificar y dirigir el trabajo diario;
-  establecer  y  gestionar  presupuestos,  controlar  los  gastos  y  asegurar  la  utilizacion  eficiente  de  los recursos;
-  controlar la seleccion, formacion y rendimiento del personal;
-  representar  a  la  empresa  u  organizacion  en  convenciones  de  ventas  y  comercializacion,  ferias  de muestras y otros foros.",,,,,,,,,,
"POSIBLES MENCIONES EN EL CUADRO DE ENFERMEDADES PROFESIONALES:
-  No se contemplan de manera especifica",,,,,,,,,,
Codigo CNO-11: 1221,DIRECTORES COMERCIALES Y DE VENTAS,,,,,,,,,
REQUERIMIENTOS,GRADO,,,,,REQUERIMIENTOS,GRADO,,,
,1,2,3,4,,,1,2,3,4
Carga fisica,X,,,,,Carga mental,,,,
Carga biomecanica,,,,,,Comunicacion,,,,X
Columna cervical,X,,,,,Atencion al publico,,,X,
Columna dorsolumbar,X,,,,,Toma de decisiones,,,,X
Hombro,X,,,,,Atencion/complejidad,,,,X
Codo,X,,,,,Apremio,,X,,
Mano,X,,,,,Dependencia,X,,,
Cadera,X,,,,,Vision,,,,
Rodilla,X,,,,,Agudeza visual,,,X,
Tobillo/pie,X,,,,,Campo visual,,X,,
Manejo de cargas,X,,,,,Audicion,,X,,
Trabajo de precision,X,,,,,Voz,,,X,
Sedestacion,,,X,,,Sensibilidad,,,,
Bipedestacion,,,,,,Superficial,X,,,
Estatica,X,,,,,Profunda,X,,,
Dinamica,X,,,,,,,,,
Marcha por terreno irregular,X,,,,,,,,,
POSIBLES RIESGOS Y CIRCUNSTANCIAS ESPECIFICAS,,,,,,,,,,
"POSIBLES RIESGOS DERIVADOS DEL AMBIENTE LABORAL:
- No constan",,,,,,,,,,
"POSIBLES RIESGOS DERIVADOS DEL MATERIAL/HERRAMIENTAS DE TRABAJO:
- Utilizacion de pantallas de visualizacion de datos",,,,,,,,,,
"CIRCUNSTANCIAS ESPECIFICAS DEL MEDIO LABORAL:
- Posibilidad de jornada laboral amplia y/o irregular",,,,,,,,,,
,,,,,,,,,,
@ Codigo CNO-11: 1222,DIRECTORES DE PUBLICIDAD Y RELACIONES PUBLICAS,,,,,,,,,
"GPR:
F; G; J; L","SECTOR DE ACTIVIDAD (CNAE):
?  73: Publicidad y estudios de mercado
Pueden  desarrollar  su  actividad  en  numerosos  sectores  de  actividad economica",,,,,,,,,
"OCUPACIONES INCLUIDAS:
-  Directores de publicidad
-  Directores de relaciones publicas
-  Directores de gabinetes de prensa",,"OCUPACIONES AFINES NO INCLUIDAS:
- No constan",,,,,,,,
"REFERENCIAS:
Cualificacion profesional (CNCP):  no existe
Permisos administrativos: no requiere certificacion especifica",,,,,,,,,,
"COMPETENCIAS Y TAREAS:
Los  directores  de  publicidad  y  relaciones  publicas  planifican,  dirigen  y  coordinan  las  actividades  de publicidad,  relaciones  publicas  e  informacion  al  publico de  una  empresa  u  organizacion,  o  de  empresas que prestan servicios relacionados a otras empresas u organizaciones.
Entre sus tareas se incluyen:
-  planificar  dirigir  y  coordinar  las  actividades  de  publicidad  y  relaciones  publicas  de  la  empresa  u organizacion;
-  negociar  contratos  de  publicidad  con  clientes  o  con  periodicos,  emisoras  de  radio  y  television, organizaciones deportivas y culturales y agencias de publicidad;
-  planificar   y   gestionar   programas   de   informacion   destinados   a   las   autoridades,   los   medios   de comunicacion de masas y al publico en general sobre los planes, logros y opiniones de la empresa u organizacion;
-  dirigir y gestionar las actividades del personal de publicidad y relaciones publicas;
-  establecer  y  gestionar  presupuestos,  controlar  los  gastos  y  asegurar  la  utilizacion  eficiente  de  los recursos;
-  establecer y dirigir los procedimientos operativos y administrativos;
-  planificar y dirigir el trabajo diario;
-  controlar la seleccion, formacion y rendimiento del personal.",,,,,,,,,,
"POSIBLES MENCIONES EN EL CUADRO DE ENFERMEDADES PROFESIONALES:
-  No se contemplan de manera especifica",,,,,,,,,,
Codigo CNO-11: 1222,DIRECTORES DE PUBLICIDAD Y RELACIONES PUBLICAS,,,,,,,,,
REQUERIMIENTOS,GRADO,,,,,REQUERIMIENTOS,GRADO,,,
,1,2,3,4,,,1,2,3,4
Carga fisica,X,,,,,Carga mental,,,,
Carga biomecanica,,,,,,Comunicacion,,,,X
Columna cervical,X,,,,,Atencion al publico,,,X,
Columna dorsolumbar,X,,,,,Toma de decisiones,,,,X
Hombro,X,,,,,Atencion/complejidad,,,,X
Codo,X,,,,,Apremio,,X,,
Mano,X,,,,,Dependencia,X,,,
Cadera,X,,,,,Vision,,,,
Rodilla,X,,,,,Agudeza visual,,,X,
Tobillo/pie,X,,,,,Campo visual,,X,,
Manejo de cargas,X,,,,,Audicion,,X,,
Trabajo de precision,X,,,,,Voz,,,X,
Sedestacion,,,X,,,Sensibilidad,,,,
Bipedestacion,,,,,,Superficial,X,,,
Estatica,X,,,,,Profunda,X,,,
Dinamica,X,,,,,,,,,
Marcha por terreno irregular,X,,,,,,,,,
POSIBLES RIESGOS Y CIRCUNSTANCIAS ESPECIFICAS,,,,,,,,,,
"POSIBLES RIESGOS DERIVADOS DEL AMBIENTE LABORAL:
- No constan",,,,,,,,,,
"POSIBLES RIESGOS DERIVADOS DEL MATERIAL/HERRAMIENTAS DE TRABAJO:
- Utilizacion de pantallas de visualizacion de datos
- Manejo de vehiculos",,,,,,,,,,
"CIRCUNSTANCIAS ESPECIFICAS DEL MEDIO LABORAL:
- Posibilidad de jornada laboral amplia y/o irregular",,,,,,,,,,
,,,,,,,,,,
@ Codigo CNO-11: 1223,DIRECTORES DE INVESTIGACION Y DESARROLLO,,,,,,,,,
"GPR:
F; G; J; L","SECTOR DE ACTIVIDAD (CNAE):
?  72: Investigacion y desarrollo
Pueden  desarrollar  su  actividad  en  numerosos  sectores  de  actividad economica",,,,,,,,,
"OCUPACIONES INCLUIDAS:
-  Directores de desarrollo de productos
-  Directores de departamentos de investigacion y desarrollo (I+D)",,"OCUPACIONES AFINES NO INCLUIDAS:
- No constan",,,,,,,,
"REFERENCIAS:
Cualificacion profesional (CNCP):  no existe
Permisos administrativos: no requiere certificacion especifica",,,,,,,,,,
"COMPETENCIAS Y TAREAS:
Los directores de investigacion y desarrollo planifican, dirigen y coordinan las actividades de investigacion y  desarrollo  de  una  empresa  u  organizacion  o  de  empresas  que  prestan  servicios  relacionados  a  otras empresas u organizaciones.
Entre sus tareas se incluyen:
-  planificar,  dirigir  y  coordinar  las  actividades  de  investigacion  y  desarrollo,  tanto  las  de  la  propia empresa  u  organizacion  como  las  confiadas  por  otras  organizaciones  de  investigacion,  para  crear procedimientos,   productos,   conocimientos   o   modos   de   utilizacion   de   materiales   nuevos   o perfeccionados;
-  planificar el programa general de investigacion y desarrollo de la empresa u organizacion, definir las metas de los proyectos y fijar sus presupuestos;
-  dirigir y gestionar las actividades del personal de investigacion y desarrollo;
-  establecer  y  gestionar  presupuestos,  controlar  los  gastos  y  asegurar  la  utilizacion  eficiente  de  los recursos;
-  establecer y dirigir los procedimientos operativos y administrativos;
-  planificar y dirigir el trabajo diario;
-  controlar la seleccion, formacion y rendimiento del personal;
-  representar a la empresa u organizacion en convenciones, seminarios o conferencias.",,,,,,,,,,
"POSIBLES MENCIONES EN EL CUADRO DE ENFERMEDADES PROFESIONALES:
-  No se contemplan de manera especifica",,,,,,,,,,
Codigo CNO-11: 1223,DIRECTORES DE INVESTIGACION Y DESARROLLO,,,,,,,,,
REQUERIMIENTOS,GRADO,,,,,REQUERIMIENTOS,GRADO,,,
,1,2,3,4,,,1,2,3,4
Carga fisica,X,,,,,Carga mental,,,,
Carga biomecanica,,,,,,Comunicacion,,,,X
Columna cervical,X,,,,,Atencion al publico,,,X,
Columna dorsolumbar,X,,,,,Toma de decisiones,,,,X
Hombro,X,,,,,Atencion/complejidad,,,,X
Codo,X,,,,,Apremio,,X,,
Mano,X,,,,,Dependencia,X,,,
Cadera,X,,,,,Vision,,,,
Rodilla,X,,,,,Agudeza visual,,,X,
Tobillo/pie,X,,,,,Campo visual,,X,,
Manejo de cargas,X,,,,,Audicion,,X,,
Trabajo de precision,X,,,,,Voz,,,X,
Sedestacion,,,X,,,Sensibilidad,,,,
Bipedestacion,,,,,,Superficial,X,,,
Estatica,X,,,,,Profunda,X,,,
Dinamica,X,,,,,,,,,
Marcha por terreno irregular,X,,,,,,,,,
POSIBLES RIESGOS Y CIRCUNSTANCIAS ESPECIFICAS,,,,,,,,,,
"POSIBLES RIESGOS DERIVADOS DEL AMBIENTE LABORAL:
- No constan",,,,,,,,,,
"POSIBLES RIESGOS DERIVADOS DEL MATERIAL/HERRAMIENTAS DE TRABAJO:
- Utilizacion de pantallas de visualizacion de datos",,,,,,,,,,
"CIRCUNSTANCIAS ESPECIFICAS DEL MEDIO LABORAL:
- Posibilidad de jornada laboral amplia y/o irregular",,,,,,,,,,
,,,,,,,,,,
@ Codigo CNO-11: 1311,DIRECTORES DE PRODUCCION DE EXPLOTACIONES AGROPECUARIAS Y FORESTALES,,,,,,,,,
"GPR:
F; G; J; L","SECTOR DE ACTIVIDAD (CNAE):
?  01: Agricultura, ganaderia, caza y servicios relacionados con las mismas
?  02: Silvicultura y explotacion forestal",,,,,,,,,
"OCUPACIONES INCLUIDAS:
-  Directores de silvicultura
-  Directores de explotaciones agricolas
-  Directores de explotaciones ganaderas",,"OCUPACIONES AFINES NO INCLUIDAS:
- 611: Agricultores propietarios",,,,,,,,
"REFERENCIAS:
Cualificacion profesional (CNCP):  no existe
Permisos administrativos: no requiere certificacion especifica",,,,,,,,,,
"COMPETENCIAS Y TAREAS:
Los directores de produccion de explotaciones agropecuarias y forestales planifican, dirigen y coordinan la produccion de operaciones a gran escala agricola, horticola y forestal, tales como plantaciones, grandes haciendas, granjas colectivas y cooperativas agricolas para cultivar y cosechar cultivos, o para alimentar y criar ganado.
Entre sus tareas se incluyen:
-  efectuar  el  seguimiento  de  la  actividad  del  mercado  de  la  agricultura  y  la  silvicultura  y  planificar  la produccion para satisfacer los requerimientos del contrato y la demanda del mercado;
-  establecer  y  gestionar  presupuestos,  supervisar  el  rendimiento  y  los  costos  de  produccion,  registrar informacion relativa a la gestion agraria, y preparar informes financieros y operativos;
-  acordar con los compradores los terminos de las ventas de cultivos y ganado;
-  contratar con agricultores o propietarios independientes la produccion de cultivos y el ganado, o para gestionar la produccion;
-  planificar el tipo, intensidad y secuencia de las operaciones agricolas (por ejemplo, determinar el mejor momento para plantar, pulverizar y cosechar);
-  analizar el suelo para determinar los tipos y cantidades de fertilizantes necesarios para maximizar la produccion;
-  comprar   maquinaria,   equipamiento   y   suministros   tales   como   tractores,   semillas,   fertilizantes   y productos quimicos;
-  identificar y controlar toxinas ambientales, malas hierbas, plagas y enfermedades en la agricultura y los bosques;
-  organizar operaciones agricolas tales como el mantenimiento de edificios, sistemas de abastecimiento de agua y equipamiento;
-  dirigir y coordinar actividades tales como la plantacion, el riego, la aplicacion de productos quimicos, la cosecha y su clasificacion;
-  inspeccionar  plantaciones  y  campos  para  determinar  fechas  de  maduracion  de  los  cultivos,  o  para estimar el dano potencial sobre cultivos causados por el clima;
-  supervisar  la  seleccion,  formacion  y  desempeno  de  los  trabajadores  agricolas  y  forestales  y  de  los contratistas.",,,,,,,,,,
"POSIBLES MENCIONES EN EL CUADRO DE ENFERMEDADES PROFESIONALES:
-  No se contemplan de manera especifica",,,,,,,,,,
Codigo CNO-11: 1311,DIRECTORES DE PRODUCCION DE EXPLOTACIONES AGROPECUARIAS Y FORESTALES,,,,,,,,,
REQUERIMIENTOS,GRADO,,,,,REQUERIMIENTOS,GRADO,,,
,1,2,3,4,,,1,2,3,4
Carga fisica,X,,,,,Carga mental,,,,
Carga biomecanica,,,,,,Comunicacion,,,,X
Columna cervical,X,,,,,Atencion al publico,,X,,
Columna dorsolumbar,X,,,,,Toma de decisiones,,,,X
Hombro,X,,,,,Atencion/complejidad,,,,X
Codo,X,,,,,Apremio,,X,,
Mano,X,,,,,Dependencia,X,,,
Cadera,X,,,,,Vision,,,,
Rodilla,X,,,,,Agudeza visual,,,X,
Tobillo/pie,X,,,,,Campo visual,,X,,
Manejo de cargas,X,,,,,Audicion,,X,,
Trabajo de precision,X,,,,,Voz,,,X,
Sedestacion,,X,,,,Sensibilidad,,,,
Bipedestacion,,,,,,Superficial,X,,,
Estatica,X,,,,,Profunda,X,,,
Dinamica,,X,,,,,,,,
Marcha por terreno irregular,,X,,,,,,,,
POSIBLES RIESGOS Y CIRCUNSTANCIAS ESPECIFICAS,,,,,,,,,,
"POSIBLES RIESGOS DERIVADOS DEL AMBIENTE LABORAL:
- No constan",,,,,,,,,,
"POSIBLES RIESGOS DERIVADOS DEL MATERIAL/HERRAMIENTAS DE TRABAJO:
- Utilizacion de pantallas de visualizacion de datos",,,,,,,,,,
"CIRCUNSTANCIAS ESPECIFICAS DEL MEDIO LABORAL:
- Posibilidad de jornada laboral amplia y/o irregular",,,,,,,,,,
,,,,,,,,,,
@ Codigo CNO-11: 1312,DIRECTORES DE PRODUCCION DE EXPLOTACIONES PESQUERAS Y ACUICOLAS,,,,,,,,,
"GPR:
F; G; J; L","SECTOR DE ACTIVIDAD (CNAE):
? 03: Pesca y acuicultura",,,,,,,,,
"OCUPACIONES INCLUIDAS:
-  Directores de explotaciones acuicolas
-  Directores de piscifactorias
-  Directores de empresas pesqueras",,"OCUPACIONES AFINES NO INCLUIDAS:
- 1120: Directores generales de companias pesqueras
- 6421: Piscicultores
- 6421: Piscicultores propietarios
- 6421: Cultivadores de ostras
- 6422: Patrones de buques en aguas dulces y aguas costeras
- 6423: Patrones de pesca (altura)",,,,,,,,
"REFERENCIAS:
Cualificacion profesional (CNCP):  no existe
Permisos administrativos: no requiere certificacion especifica",,,,,,,,,,
"COMPETENCIAS Y TAREAS:
Los  directores  de  produccion  de  explotaciones  pesqueras  y  acuicolas  planifican,  dirigen  y  coordinan  la produccion  en  gran  escala  de  piscicultura  y  operaciones  de  pesca  de  captura  y  de  cosecha  de  peces  y mariscos,  y  la  cria  de  peces,  mariscos  u  otras  formas  de  vida  acuatica,  tales  como  cultivos  para  fines alimenticios o para su posterior liberacion en agua dulce o salada.
Entre sus tareas se incluyen:
-  efectuar  el  seguimiento  del mercado  de  piscicultura y  pesca  y  planificar  la  produccion  y  la  actividad pesquera para satisfacer los requerimientos contractuales y la demanda del mercado;
-  establecer  y  gestionar  presupuestos,  supervisar  el  rendimiento  y  costos  de  la  produccion,  registrar informaciones tales como practicas de gestion pesquera, y preparar informes financieros y operativos;
-  acordar con los compradores los terminos de venta de productos y capturas;
-  contratar con los patrones de pesca o los propietarios de los buques y de las granjas de piscicultura las operaciones de pesca y piscicultura, o para gestionar la produccion;
-  realizar  y  organizar  examenes  de  existencias  de  piscicultura  o  de  pesca  con  el  fin  de  identificar enfermedades o parasitos;
-  elaborar y coordinar actividades para mejorar la incubacion de peces y sus tasas de crecimiento, y para prevenir enfermedades en salas de incubacion;
-  efectuar el seguimiento de los entornos medioambientales para mantener o mejorar las condiciones de la vida acuatica;
-  dirigir  y  supervisar  la  captura  y  las  zonas  de  desove  de  peces,  la  incubacion  de  huevos  y  la  cria  de alevines, aplicando el conocimiento de gestion y tecnicas de cultivo de peces;
-  coordinar la seleccion y mantenimiento de las existencias de crias;
-  dirigir  y  supervisar  la  transferencia  de  peces  maduros  a  lagos,  estanques,  arroyos,  o  depositos comerciales;
-  comprar maquinaria, equipamiento y suministros tales como barcos y redes de pesca;
-  organizar operaciones tales como el mantenimiento de los buques, embarcaciones y equipos;
-  supervisar  la  seleccion,  formacion  y  desempeno  de  trabajadores  y  contratistas  de  piscicultura  o  de pesca.",,,,,,,,,,
"POSIBLES MENCIONES EN EL CUADRO DE ENFERMEDADES PROFESIONALES:
-  No se contemplan de manera especifica",,,,,,,,,,
Codigo CNO-11: 1312,DIRECTORES DE PRODUCCION DE EXPLOTACIONES PESQUERAS Y ACUICOLAS,,,,,,,,,
REQUERIMIENTOS,GRADO,,,,,REQUERIMIENTOS,GRADO,,,
,1,2,3,4,,,1,2,3,4
Carga fisica,X,,,,,Carga mental,,,,
Carga biomecanica,,,,,,Comunicacion,,,,X
Columna cervical,X,,,,,Atencion al publico,,X,,
Columna dorsolumbar,X,,,,,Toma de decisiones,,,,X
Hombro,X,,,,,Atencion/complejidad,,,,X
Codo,X,,,,,Apremio,,X,,
Mano,X,,,,,Dependencia,X,,,
Cadera,X,,,,,Vision,,,,
Rodilla,X,,,,,Agudeza visual,,,X,
Tobillo/pie,X,,,,,Campo visual,,X,,
Manejo de cargas,X,,,,,Audicion,,X,,
Trabajo de precision,X,,,,,Voz,,,X,
Sedestacion,,,X,,,Sensibilidad,,,,
Bipedestacion,,,,,,Superficial,X,,,
Estatica,X,,,,,Profunda,X,,,
Dinamica,,X,,,,,,,,
Marcha por terreno irregular,,X,,,,,,,,
POSIBLES RIESGOS Y CIRCUNSTANCIAS ESPECIFICAS,,,,,,,,,,
"POSIBLES RIESGOS DERIVADOS DEL AMBIENTE LABORAL:
- No constan",,,,,,,,,,
"POSIBLES RIESGOS DERIVADOS DEL MATERIAL/HERRAMIENTAS DE TRABAJO:
- Manejo de vehiculos
- Utilizacion de pantallas de visualizacion de datos",,,,,,,,,,
"CIRCUNSTANCIAS ESPECIFICAS DEL MEDIO LABORAL:
- Posibilidad de jornada laboral amplia y/o irregular",,,,,,,,,,
,,,,,,,,,,
@ Codigo CNO-11: 1313,DIRECTORES DE INDUSTRIAS MANUFACTURERAS,,,,,,,,,
"GPR:
F; G; J; L","SECTOR DE ACTIVIDAD (CNAE):
?  Pueden estar incluidos todos los sectores comprendidos entre el 10 y el 33 (Seccion de Industria manufacturera, segun actividad)",,,,,,,,,
"OCUPACIONES INCLUIDAS:
-  Fabricantes
-  Directores de industrias manufactureras
-  Directores de produccion y operaciones (industrias manufactureras)",,"OCUPACIONES AFINES NO INCLUIDAS:
- 320: Supervisores de industrias manufactureras",,,,,,,,
"REFERENCIAS:
Cualificacion profesional (CNCP):  no existe
Permisos administrativos: no requiere certificacion especifica",,,,,,,,,,
"COMPETENCIAS Y TAREAS:
Los directores de industrias manufactureras planifican, dirigen y coordinan las actividades relativas a la produccion de bienes, la produccion y la distribucion de electricidad, gas y agua y la recogida, tratamiento y eliminacion de residuos. Se recogen en este grupo tanto los directores de departamentos de produccion de grandes empresas como los directores de pequenas empresas manufactureras.
Entre sus tareas se incluyen:
-  definir, aplicar y supervisar estrategias, politicas y planes de produccion;
-  planificar detalles de las actividades de produccion en terminos de calidad y cantidad del producto, costes, tiempos y necesidades de mano de obra;
-  controlar el funcionamiento de la planta de produccion y de los procedimientos de calidad mediante la planificacion del mantenimiento, la indicacion de las horas de funcionamiento y el suministro de piezas y utillaje;
-  establecer y gestionar presupuestos, controlar el producto y los costes de produccion, y ajustar los procesos y recursos para minimizar los costes;
-  consultar a otros directores sobre cuestiones de produccion e informarles de ellas;
-  controlar la adquisicion e instalacion de nuevas instalaciones y equipos;
-  controlar la preparacion de registros e informes de produccion;
-  coordinar el cumplimiento de los requisitos de salud y seguridad en el trabajo;
-  identificar oportunidades de negocio y determinar los productos que deben fabricarse;
-  estudiar y aplicar los requisitos legales y reglamentarios que afectan a las operaciones de fabricacion y al medio ambiente;
-  controlar la fijacion de cuotas para la fabricacion de bienes especializados y celebrar contratos con clientes y proveedores;
-  controlar la seleccion, formacion y rendimiento del personal.",,,,,,,,,,
"POSIBLES MENCIONES EN EL CUADRO DE ENFERMEDADES PROFESIONALES:
-  No se contemplan de manera especifica",,,,,,,,,,
Codigo CNO-11: 1313,DIRECTORES DE INDUSTRIAS MANUFACTURERAS,,,,,,,,,
REQUERIMIENTOS,GRADO,,,,,REQUERIMIENTOS,GRADO,,,
,1,2,3,4,,,1,2,3,4
Carga fisica,X,,,,,Carga mental,,,,
